timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705797254554,1343,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-93,text,true,,119,121,48,48,null,0,0,0
1705797254628,1307,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-94,text,true,,119,121,48,48,null,0,0,0
1705797250426,5551,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-52,text,true,,149,143,48,48,null,0,0,4205
1705797255977,3,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-52,text,true,,4,31,48,48,null,0,0,0
1705797251829,4172,Location | GetResourcesNearby,Websocket I/O error,WebSocket I/O error: Connection reset,Run 1 time by 100 users withing 10 seconds 1-59,,false,,0,0,47,47,null,0,0,0
0,0,Resource 5 | CloseConnection,,No connection; nothing to close.,Run 1 time by 100 users withing 10 seconds 1-59,,false,,0,0,47,47,null,0,0,0
1705797254672,1362,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-84,text,true,,25547,35,46,46,null,0,0,0
1705797256034,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-84,text,true,,4,31,46,46,null,0,0,0
1705797254757,1328,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-85,text,true,,25547,35,46,46,null,0,0,0
1705797256085,5,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-85,text,true,,4,31,46,46,null,0,0,0
1705797250571,5562,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-53,text,true,,149,143,46,46,null,0,0,4189
1705797256134,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-53,text,true,,4,31,46,46,null,0,0,0
1705797254840,1332,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-95,text,true,,119,121,45,45,null,0,0,0
1705797254927,1292,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-86,text,true,,25666,35,45,45,null,0,0,0
1705797256219,3,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-86,text,true,,4,31,45,45,null,0,0,0
1705797254999,1258,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-96,text,true,,119,121,45,45,null,0,0,0
1705797255094,1212,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-87,text,true,,25785,35,45,45,null,0,0,0
1705797256306,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-87,text,true,,4,31,45,45,null,0,0,0
1705797255123,1227,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-97,text,true,,119,121,45,45,null,0,0,0
1705797255201,1186,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-98,text,true,,119,121,45,45,null,0,0,0
1705797251063,5367,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-55,text,true,,149,143,45,45,null,0,0,4141
1705797256430,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-55,text,true,,4,31,45,45,null,0,0,0
1705797255244,1238,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-88,text,true,,26023,35,44,44,null,0,0,0
1705797256482,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-88,text,true,,4,31,44,44,null,0,0,0
1705797255273,1253,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-99,text,true,,119,121,44,44,null,0,0,0
1705797255349,1212,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-100,text,true,,119,121,44,44,null,0,0,0
1705797255437,1170,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-89,text,true,,26261,35,44,44,null,0,0,0
1705797256607,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-89,text,true,,4,31,44,44,null,0,0,0
1705797251203,5452,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-56,text,true,,149,143,44,44,null,0,0,4236
1705797256655,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-56,text,true,,4,31,44,44,null,0,0,0
1705797255473,1232,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-90,text,true,,26261,35,43,43,null,0,0,0
1705797256705,0,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-90,text,true,,4,31,43,43,null,0,0,0
1705797255559,1202,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-91,text,true,,26261,35,43,43,null,0,0,0
1705797256762,3,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-91,text,true,,4,31,43,43,null,0,0,0
1705797251479,5334,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-57,text,true,,149,143,43,43,null,0,0,4129
1705797256813,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-57,text,true,,4,31,43,43,null,0,0,0
1705797255661,1199,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-92,text,true,,26261,35,42,42,null,0,0,0
1705797256861,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-92,text,true,,4,31,42,42,null,0,0,0
1705797255897,1016,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-93,text,true,,26261,35,42,42,null,0,0,0
1705797256913,4,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-93,text,true,,4,31,42,42,null,0,0,0
1705797251647,5314,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-58,text,true,,149,143,42,42,null,0,0,4252
1705797256961,3,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-58,text,true,,4,31,42,42,null,0,0,0
1705797255935,1088,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-94,text,true,,26261,35,41,41,null,0,0,0
1705797257023,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-94,text,true,,4,31,41,41,null,0,0,0
1705797256172,908,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-95,text,true,,26261,35,41,41,null,0,0,0
1705797257080,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-95,text,true,,4,31,41,41,null,0,0,0
1705797256258,875,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-96,text,true,,26261,35,41,41,null,0,0,0
1705797257133,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-96,text,true,,4,31,41,41,null,0,0,0
1705797252121,5058,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-60,text,true,,149,143,41,41,null,0,0,4138
1705797257179,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-60,text,true,,4,31,41,41,null,0,0,0
1705797256350,880,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-97,text,true,,26261,35,40,40,null,0,0,0
1705797257230,3,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-97,text,true,,4,31,40,40,null,0,0,0
1705797252258,5018,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-61,text,true,,149,143,40,40,null,0,0,4094
1705797257276,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-61,text,true,,4,31,40,40,null,0,0,0
1705797256387,939,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-98,text,true,,26261,35,39,39,null,0,0,0
1705797257327,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-98,text,true,,4,31,39,39,null,0,0,0
1705797252366,5008,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-62,text,true,,149,143,39,39,null,0,0,4067
1705797257374,1,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-62,text,true,,4,31,39,39,null,0,0,0
1705797256526,900,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-99,text,true,,26261,35,38,38,null,0,0,0
1705797257426,3,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-99,text,true,,4,31,38,38,null,0,0,0
